股票代码,股票名称,所属行业
000505,京粮控股,农林牧渔
920403,康农种业,农林牧渔
000911,广农糖业,农林牧渔
002385,大北农,农林牧渔
600201,生物股份,农林牧渔
600354,敦煌种业,农林牧渔
000713,国投丰乐,农林牧渔
000702,正虹科技,农林牧渔
600191,华资实业,农林牧渔
600965,福成股份,农林牧渔
002041,登海种业,农林牧渔
000019,深粮控股,农林牧渔
603182,嘉华股份,农林牧渔
000930,中粮科技,农林牧渔
002852,道道全,农林牧渔
300175,ST朗源,农林牧渔
600737,中粮糖业,农林牧渔
002679,福建金森,农林牧渔
001338,永顺泰,农林牧渔
605296,神农集团,农林牧渔
603668,天马科技,农林牧渔
002069,獐子岛,农林牧渔
002696,百洋股份,农林牧渔
300970,华绿生物,农林牧渔
300999,金龙鱼,农林牧渔
300511,雪榕生物,农林牧渔
300871,回盛生物,农林牧渔
002321,华英农业,农林牧渔
300761,立华股份,农林牧渔
002458,益生股份,农林牧渔
600975,新五丰,农林牧渔
000798,中水渔业,农林牧渔
603231,索宝蛋白,农林牧渔
002982,湘佳股份,农林牧渔
001366,播恩集团,农林牧渔
600195,中牧股份,农林牧渔
688098,申联生物,农林牧渔
600265,ST景谷,农林牧渔
002299,圣农发展,农林牧渔
200019,深粮B,农林牧渔
600108,亚盛集团,农林牧渔
001313,粤海饲料,农林牧渔
600883,博闻科技,农林牧渔
002567,唐人神,农林牧渔
300021,大禹节水,农林牧渔
002688,金河生物,农林牧渔
002481,双塔食品,农林牧渔
002556,辉隆股份,农林牧渔
002100,天康生物,农林牧渔
200505,京粮B,农林牧渔
000876,新 希 望,农林牧渔
603336,宏辉果蔬,农林牧渔
603609,禾丰股份,农林牧渔
000663,永安林业,农林牧渔
002124,天邦食品,农林牧渔
003030,祖名股份,农林牧渔
300967,晓鸣股份,农林牧渔
002746,仙坛股份,农林牧渔
301116,益客食品,农林牧渔
002141,贤丰控股,农林牧渔
600251,冠农股份,农林牧渔
300498,温氏股份,农林牧渔
603566,普莱柯,农林牧渔
920964,润农节水,农林牧渔
920023,田野股份,农林牧渔
603363,傲农生物,农林牧渔
002868,*ST绿康,农林牧渔
001201,东瑞股份,农林牧渔
920371,欧福蛋业,农林牧渔
000735,罗 牛 山,农林牧渔
002286,保龄宝,农林牧渔
002234,民和股份,农林牧渔
920729,永顺生物,农林牧渔
002548,金新农,农林牧渔
688526,科前生物,农林牧渔
300138,晨光生物,农林牧渔
300094,国联水产,农林牧渔
002157,正邦科技,农林牧渔
600467,好当家,农林牧渔
920273,一致魔芋,农林牧渔
200992,中  鲁Ｂ,农林牧渔
002311,海大集团,农林牧渔
603151,邦基科技,农林牧渔
600257,大湖股份,农林牧渔
603477,巨星农牧,农林牧渔
920419,路斯股份,农林牧渔
300268,*ST佳沃,农林牧渔
300673,佩蒂股份,农林牧渔
920970,大禹生物,农林牧渔
300119,瑞普生物,农林牧渔
920275,驱动力,农林牧渔
600097,开创国际,农林牧渔
301498,乖宝宠物,农林牧渔
002714,牧原股份,农林牧渔
600962,国投中鲁,农林牧渔
601118,海南橡胶,农林牧渔
002891,中宠股份,农林牧渔
605198,安德利,农林牧渔
000638,*ST万方,农林牧渔
600338,西藏珠峰,铅锌
000758,中色股份,铅锌
600961,株冶集团,铅锌
601020,华钰矿业,铅锌
002114,罗平锌电,铅锌
600531,豫光金铅,铅锌
000751,锌业股份,铅锌
000060,中金岭南,铅锌
600497,驰宏锌锗,铅锌
603132,金徽股份,铅锌
000688,国城矿业,铅锌
920634,新威凌,铅锌
920121,江天科技,印刷
002229,鸿博股份,印刷
001279,强邦新材,印刷
002117,东港股份,印刷
002599,盛通股份,印刷
000913,钱江摩托,摩托车及其他
600099,林海股份,摩托车及其他
920058,华洋赛车,摩托车及其他
301322,绿通科技,摩托车及其他
603787,新日股份,摩托车及其他
003033,征和工业,摩托车及其他
601777,千里科技,摩托车及其他
300994,久祺股份,摩托车及其他
600818,中路股份,摩托车及其他
603529,爱玛科技,摩托车及其他
600679,上海凤凰,摩托车及其他
900916,凤凰B股,摩托车及其他
603129,春风动力,摩托车及其他
002105,信隆健康,摩托车及其他
900915,中路Ｂ股,摩托车及其他
603776,永安行,摩托车及其他
301345,涛涛车业,摩托车及其他
603766,隆鑫通用,摩托车及其他
689009,九号公司-WD,摩托车及其他
002024,ST易购,综合电商
603613,国联股份,综合电商
600365,ST通葡,综合电商
600539,狮头股份,电商服务
300792,壹网壹创,电商服务
002127,南极电商,电商服务
301001,凯淳股份,电商服务
300518,新迅达,电商服务
003010,若羽臣,电商服务
605136,丽人丽妆,电商服务
301110,青木科技,电商服务
300772,运达股份,风电整机
002202,金风科技,风电整机
601615,明阳智能,风电整机
688349,三一重能,风电整机
688660,电气风电,风电整机
603077,和邦生物,磷肥及磷化工
600141,兴发集团,磷肥及磷化工
002895,川恒股份,磷肥及磷化工
600078,澄星股份,磷肥及磷化工
002312,川发龙蟒,磷肥及磷化工
600096,云天化,磷肥及磷化工
600470,六国化工,磷肥及磷化工
600331,宏达股份,磷肥及磷化工
300505,川金诺,磷肥及磷化工
920078,族兴新材,金属新材料
920576,天力复合,金属新材料
688102,斯瑞新材,金属新材料
300835,龙磁科技,金属新材料
605376,博迁新材,金属新材料
301323,新莱福,金属新材料
688456,有研粉材,金属新材料
688786,悦安新材,金属新材料
601137,博威合金,金属新材料
301522,上大股份,金属新材料
605158,华达新材,金属新材料
000633,合金投资,金属新材料
688190,云路股份,金属新材料
603072,天和磁材,金属新材料
603045,福达合金,金属新材料
600255,鑫科材料,金属新材料
000969,安泰科技,金属新材料
600366,宁波韵升,金属新材料
603978,深圳新星,金属新材料
000795,英洛华,金属新材料
300930,屹通新材,金属新材料
301141,中科磁业,金属新材料
300748,金力永磁,金属新材料
300963,中洲特材,金属新材料
300811,铂科新材,金属新材料
688231,隆达股份,金属新材料
920751,惠同新材,金属新材料
301622,英思特,金属新材料
300224,正海磁材,金属新材料
300855,图南股份,金属新材料
000970,中科三环,金属新材料
603124,江南新材,金属新材料
300127,银河磁体,金属新材料
688077,大地熊,金属新材料
300900,广联航空,国防军工
301306,西测测试,国防军工
688272,富吉瑞,国防军工
688552,航天南湖,国防军工
002413,雷科防务,国防军工
688375,国博电子,国防军工
001270,*ST铖昌,国防军工
603261,*ST立航,国防军工
688682,霍莱沃,国防军工
000547,航天发展,国防军工
300762,上海瀚讯,国防军工
600118,中国卫星,国防军工
600590,泰豪科技,国防军工
600879,航天电子,国防军工
002025,航天电器,国防军工
300875,捷强装备,国防军工
688053,ST思科瑞,国防军工
002935,天奥电子,国防军工
688523,航天环宇,国防军工
301571,国科天成,国防军工
688011,新光光电,国防军工
688081,兴图新科,国防军工
601698,中国卫通,国防军工
600038,中直股份,国防军工
605123,派克新材,国防军工
688002,睿创微纳,国防军工
600562,国睿科技,国防军工
688708,佳驰科技,国防军工
300395,菲利华,国防军工
300775,三角防务,国防军工
688636,智明达,国防军工
301517,陕西华达,国防军工
002985,北摩高科,国防军工
600316,洪都航空,国防军工
002446,盛路通信,国防军工
300629,新劲刚,国防军工
600967,内蒙一机,国防军工
600855,航天长峰,国防军工
688586,江航装备,国防军工
003009,中天火箭,国防军工
002383,合众思壮,国防军工
002151,北斗星通,国防军工
300065,海兰信,国防军工
002519,银河电子,国防军工
300447,全信股份,国防军工
300397,天和防务,国防军工
688818,电科蓝天,国防军工
002389,航天彩虹,国防军工
002111,威海广泰,国防军工
000561,烽火电子,国防军工
000738,航发控制,国防军工
688311,盟升电子,国防军工
688282,理工导航,国防军工
002829,星网宇达,国防军工
002465,海格通信,国防军工
301050,雷电微力,国防军工
301592,六九一二,国防军工
301682,C宏明,国防军工
688543,国科军工,国防军工
600893,航发动力,国防军工
300045,华力创通,国防军工
002414,高德红外,国防军工
688510,航亚科技,国防军工
600760,中航沈飞,国防军工
688776,国光电气,国防军工
300101,振芯科技,国防军工
002297,博云新材,国防军工
920006,晟楠科技,国防军工
300123,亚光科技,国防军工
002179,中航光电,国防军工
300726,宏达电子,国防军工
000768,中航西飞,国防军工
688239,航宇科技,国防军工
002338,奥普光电,国防军工
600990,四创电子,国防军工
300600,国瑞科技,国防军工
002651,利君股份,国防军工
688511,*ST天微,国防军工
300177,中海达,国防军工
300581,晨曦航空,国防军工
002977,天箭科技,国防军工
300722,新余国科,国防军工
688070,纵横股份,国防军工
688281,华秦科技,国防军工
300699,光威复材,国防军工
688297,中无人机,国防军工
300008,天海防务,国防军工
300719,安达维尔,国防军工
300527,ST应急,国防军工
300965,恒宇信通,国防军工
300810,中科海讯,国防军工
300424,航新科技,国防军工
920008,成电光信,国防军工
002625,光启技术,国防军工
601890,亚星锚链,国防军工
002933,新兴装备,国防军工
688237,超卓航科,国防军工
300034,钢研高纳,国防军工
000733,振华科技,国防军工
600765,中航重机,国防军工
600391,航发科技,国防军工
300777,中简科技,国防军工
600435,北方导航,国防军工
300589,江龙船艇,国防军工
688629,华丰科技,国防军工
301213,观想科技,国防军工
688522,纳睿雷达,国防军工
000519,中兵红箭,国防军工
300696,爱乐达,国防军工
603267,鸿远电子,国防军工
300252,金信诺,国防军工
301586,佳力奇,国防军工
920642,通易航天,国防军工
600764,中国海防,国防军工
600372,中航机载,国防军工
688132,邦彦技术,国防军工
300922,天秦装备,国防军工
601606,长城军工,国防军工
688439,振华风光,国防军工
603678,火炬电子,国防军工
002023,海特高新,国防军工
603712,七一二,国防军工
600862,中航高科,国防军工
302132,中航成飞,国防军工
000697,ST炼石,国防军工
688563,航材股份,国防军工
688122,西部超导,国防军工
600184,光电股份,国防军工
000576,甘化科工,国防军工
600150,中国船舶,国防军工
301357,北方长龙,国防军工
603268,*ST松发,国防军工
002189,中光学,国防军工
300474,景嘉微,国防军工
688685,迈信林,国防军工
002214,*ST大立,国防军工
301302,华如科技,国防军工
688084,晶品特装,国防军工
600685,中船防务,国防军工
688788,科思科技,国防军工
688287,*ST观典,国防军工
688175,高凌信息,国防军工
600127,金健米业,农产品加工
000972,*ST中基,农产品加工
000505,京粮控股,农产品加工
000911,广农糖业,农产品加工
600191,华资实业,农产品加工
000019,深粮控股,农产品加工
603182,嘉华股份,农产品加工
000930,中粮科技,农产品加工
002852,道道全,农产品加工
300175,ST朗源,农产品加工
600737,中粮糖业,农产品加工
001338,永顺泰,农产品加工
300999,金龙鱼,农产品加工
603231,索宝蛋白,农产品加工
200019,深粮B,农产品加工
002481,双塔食品,农产品加工
200505,京粮B,农产品加工
003030,祖名股份,农产品加工
600251,冠农股份,农产品加工
920023,田野股份,农产品加工
920371,欧福蛋业,农产品加工
002286,保龄宝,农产品加工
300138,晨光生物,农产品加工
920273,一致魔芋,农产品加工
300268,*ST佳沃,农产品加工
600962,国投中鲁,农产品加工
605198,安德利,农产品加工
000638,*ST万方,农产品加工
002675,东诚药业,化学制剂
600513,联环药业,化学制剂
002038,双鹭药业,化学制剂
002370,亚太药业,化学制剂
688428,诺诚健华,化学制剂
000908,ST景峰,化学制剂
002082,万邦德,化学制剂
300204,舒泰神,化学制剂
600420,国药现代,化学制剂
002004,华邦健康,化学制剂
002437,誉衡药业,化学制剂
688235,百济神州-U,化学制剂
300254,仟源医药,化学制剂
600521,华海药业,化学制剂
300558,贝达药业,化学制剂
002653,海思科,化学制剂
301263,泰恩康,化学制剂
920017,星昊医药,化学制剂
300016,北陆药业,化学制剂
002793,罗欣药业,化学制剂
002550,千红制药,化学制剂
600196,复星医药,化学制剂
600812,华北制药,化学制剂
002294,信立泰,化学制剂
003020,立方制药,化学制剂
600380,健康元,化学制剂
603367,辰欣药业,化学制剂
000597,东北制药,化学制剂
688221,前沿生物-U,化学制剂
603168,莎普爱思,化学制剂
000153,丰原药业,化学制剂
300199,翰宇药业,化学制剂
002900,哈三联,化学制剂
600276,恒瑞医药,化学制剂
300723,一品红,化学制剂
600267,海正药业,化学制剂
688373,盟科药业-U,化学制剂
000919,金陵药业,化学制剂
688091,上海谊众,化学制剂
688062,迈威生物-U,化学制剂
603207,小方制药,化学制剂
000788,北大医药,化学制剂
002399,海普瑞,化学制剂
000813,德展健康,化学制剂
300584,海辰药业,化学制剂
600774,汉商集团,化学制剂
603669,灵康药业,化学制剂
002755,奥赛康,化学制剂
688799,华纳药厂,化学制剂
688513,苑东生物,化学制剂
000513,丽珠集团,化学制剂
002262,恩华药业,化学制剂
603707,健友股份,化学制剂
920735,德源药业,化学制剂
600664,哈药股份,化学制剂
688505,复旦张江,化学制剂
600062,华润双鹤,化学制剂
603676,卫信康,化学制剂
300434,金石亚药,化学制剂
000756,新华制药,化学制剂
002020,京新药业,化学制剂
301130,西点药业,化学制剂
600613,神奇制药,化学制剂
688247,宣泰医药,化学制剂
002393,力生制药,化学制剂
000566,海南海药,化学制剂
600079,ST人福,化学制剂
000931,中 关 村,化学制剂
000963,华东医药,化学制剂
300705,九典制药,化学制剂
002940,昂利康,化学制剂
300573,兴齐眼药,化学制剂
300110,华仁药业,化学制剂
002019,亿帆医药,化学制剂
000766,通化金马,化学制剂
920566,梓橦宫,化学制剂
601089,福元医药,化学制剂
300194,福安药业,化学制剂
600789,鲁抗医药,化学制剂
688578,艾力斯,化学制剂
300006,莱美药业,化学制剂
688197,首药控股-U,化学制剂
688189,南新制药,化学制剂
688553,汇宇制药-W,化学制剂
300086,康芝药业,化学制剂
002422,科伦药业,化学制剂
002923,润都股份,化学制剂
002742,*ST三圣,化学制剂
688566,吉贝尔,化学制剂
002826,易明医药,化学制剂
603811,诚意药业,化学制剂
