股票代码,股票名称,所属行业,所属概念
2518,科士达,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
300912,凯龙高科,"其他汽车零部件,汽车,汽车零部件",
1316,润贝航科,"炼化及贸易,石油石化,油品石化贸易",
915,华特达因,"化学制剂,化学制药,医药生物",
2079,苏州固锝,"电池,电力设备,电池化学品",
920056,能之光,"其他塑料制品,基础化工,塑料",
600365,ST通葡,"综合电商,互联网电商,商贸零售",
600567,山鹰国际,"轻工制造,造纸,大宗用纸",
920982,锦波生物,"医疗美容,美容护理,医美耗材",
600320,振华重工,"机械设备,专用设备,能源及重型设备",
300733,西菱动力,"汽车,汽车零部件,底盘与发动机系统",
300596,利安隆,"基础化工,化学制品,其他化学制品",
2576,通达动力,"电机Ⅲ,电机Ⅱ,电力设备",
603690,至纯科技,"半导体设备,半导体,电子",
688208,道通科技,"计算机,计算机设备,其他计算机设备",
2131,利欧股份,"金属制品,通用设备,机械设备",
600576,祥源文旅,"社会服务,自然景区,旅游及景区",
2157,正邦科技,"养殖业,农林牧渔,生猪养殖",
600273,嘉化能源,"基础化工,化学制品,其他化学制品",
688352,颀中科技,"集成电路封测,半导体,电子",
301024,霍普股份,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
2813,路畅科技,"汽车电子电气系统,汽车,汽车零部件",
600847,万里股份,"电池,蓄电池及其他电池,电力设备",
558,天府文旅,"社会服务,旅游及景区,旅游综合",
601718,际华集团,"非运动服装,服装家纺,纺织服饰",
2706,良信股份,"配电设备,电力设备,电网设备",
601800,中国交建,"基建市政工程,建筑装饰,基础建设",
600119,长江投资,"跨境物流,交通运输,物流",
600030,中信证券,"证券Ⅲ,证券Ⅱ,非银金融",
2049,紫光国微,"半导体,电子,数字芯片设计",
300257,开山股份,"通用设备,其他通用设备,机械设备",
88,盐 田 港,"港口,航运港口,交通运输",
837,秦川机床,"通用设备,机械设备,机床工具",
688597,煜邦电力,"电力设备,电网设备,电工仪器仪表",
300465,高伟达,"计算机,垂直应用软件,软件开发",
66,中国长城,"计算机,计算机设备,其他计算机设备",
301355,南王科技,"包装印刷,轻工制造,纸包装",
300837,浙矿股份,"机械设备,专用设备,能源及重型设备",
300406,九强生物,"医药生物,医疗器械,体外诊断",
600495,晋西车轴,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
6,深振业Ａ,"房地产,房地产开发,住宅开发",
601881,中国银河,"证券Ⅲ,证券Ⅱ,非银金融",
2442,龙星科技,"基础化工,橡胶,炭黑",
603726,朗迪集团,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
600688,上海石化,"炼油化工,炼化及贸易,石油石化",
300258,精锻科技,"汽车,汽车零部件,底盘与发动机系统",
300501,海顺新材,"包装印刷,轻工制造,综合包装",
920981,晶赛科技,"被动元件,元件,电子",
2668,TCL智家,"家用电器,冰洗,白色家电",
300088,长信科技,"电子,面板,光学光电子",
688656,浩欧博,"医药生物,医疗器械,体外诊断",
300983,尤安设计,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
600725,云维股份,"商贸零售,贸易Ⅲ,贸易Ⅱ",
2778,中晟高科,"环保,环境治理,水务及水治理",
301575,艾芬达,"轻工制造,家居用品,卫浴制品",
301581,黄山谷捷,"汽车电子电气系统,汽车,汽车零部件",
2542,中化岩土,"其他专业工程,专业工程,建筑装饰",
603936,博敏电子,"元件,印制电路板,电子",
300145,南方泵业,"通用设备,其他通用设备,机械设备",
300850,新强联,"风电设备,风电零部件,电力设备",
688063,派能科技,"锂电池,电池,电力设备",
2969,嘉美包装,"金属包装,包装印刷,轻工制造",
600491,龙元建设,"房屋建设Ⅲ,房屋建设Ⅱ,建筑装饰",
600192,长城电工,"电力设备,电网设备,输变电设备",
2146,荣盛发展,"房地产,房地产开发,住宅开发",
301041,金百泽,"元件,印制电路板,电子",
300927,江天化学,"其他化学原料,基础化工,化学原料",
300458,全志科技,"半导体,电子,数字芯片设计",
300917,特发服务,"房地产服务,物业管理,房地产",
2122,ST汇洲,"通用设备,机械设备,机床工具",
2054,德美化工,"纺织化学制品,基础化工,化学制品",
601298,青岛港,"港口,航运港口,交通运输",
688651,盛邦安全,"计算机,软件开发,横向通用软件",
603107,上海汽配,"汽车,汽车零部件,底盘与发动机系统",
600615,鑫源智造,"铝,工业金属,有色金属",
600733,北汽蓝谷,"汽车,电动乘用车,乘用车",
688073,毕得医药,"医疗研发外包,医疗服务,医药生物",
301598,博科测试,"其他专用设备,机械设备,专用设备",
605336,帅丰电器,"家用电器,厨房电器,厨卫电器",
300523,辰安科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
2645,华宏科技,"环保设备Ⅲ,环保设备Ⅱ,环保",
301220,亚香股份,"食品及饲料添加剂,基础化工,化学制品",
300482,万孚生物,"医药生物,医疗器械,体外诊断",
2730,电光科技,"机械设备,专用设备,能源及重型设备",
2497,雅化集团,"民爆制品,基础化工,化学制品",
601728,中国电信,"通信,通信服务,电信运营商",
688211,中科微至,"其他专用设备,机械设备,专用设备",
300530,领湃科技,"基础化工,化学制品,其他化学制品",
688697,纽威数控,"通用设备,机械设备,机床工具",
300648,星云股份,"电池,锂电专用设备,电力设备",
812,陕西金叶,"包装印刷,轻工制造,纸包装",
600421,*ST华嵘,"金属制品,通用设备,机械设备",
688165,埃夫特-U,"机械设备,自动化设备,机器人",
920943,优机股份,"金属制品,通用设备,机械设备",
920014,特瑞斯,"燃气Ⅲ,燃气Ⅱ,公用事业",
603341,龙旗科技,"电子,消费电子,消费电子零部件及组装",
2483,润邦股份,"机械设备,专用设备,能源及重型设备",
10,美丽生态,"建筑装饰,基础建设,园林工程",
688653,康希通信,"半导体,模拟芯片设计,电子",
300815,玉禾田,"环保,环境治理,固废治理",
2334,英威腾,"机械设备,工控设备,自动化设备",
600233,圆通速递,"交通运输,物流,快递",
688292,浩瀚深度,"计算机,计算机设备,其他计算机设备",
920925,锦好医疗,"医药生物,医疗设备,医疗器械",
603337,杰克科技,"纺织服装设备,机械设备,专用设备",
603352,至信股份,"其他汽车零部件,汽车,汽车零部件",
600383,金地集团,"房地产,房地产开发,住宅开发",
603014,威高血净,"医药生物,医疗器械,医疗耗材",
920050,爱舍伦,"医药生物,医疗器械,医疗耗材",
301091,深城交,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
600053,九鼎投资,"资产管理,非银金融,多元金融",
300188,国投智能,"计算机,垂直应用软件,软件开发",
603803,瑞斯康达,"通信设备,通信终端及配件",
300836,佰奥智能,"其他专用设备,机械设备,专用设备",
2402,和而泰,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
300255,常山药业,"化学制剂,化学制药,医药生物",
600568,ST中珠,"医疗服务,医药生物,医院",
603186,华正新材,"元件,印制电路板,电子",
600526,菲达环保,"环保设备Ⅲ,环保设备Ⅱ,环保",
600660,福耀玻璃,"车身附件及饰件,汽车,汽车零部件",
2012,凯恩股份,"轻工制造,特种纸,造纸",
300147,ST香雪,"中药Ⅲ,中药Ⅱ,医药生物",
300899,*ST凯鑫,"环保,环境治理,水务及水治理",
603334,丰倍生物,"基础化工,化学制品,其他化学制品",
300614,百川畅银,"环保,环境治理,固废治理",
1210,金房能源,"公用事业,热力服务,电力",
601360,三六零,"计算机,软件开发,横向通用软件",
301376,致欧科技,"轻工制造,家居用品,成品家居",
300477,ST合纵,"电池,电力设备,电池化学品",
789,万年青,"水泥制造,水泥,建筑材料",
2559,亚威股份,"通用设备,机械设备,机床工具",
300037,新宙邦,"电池,电力设备,电池化学品",
656,*ST金科,"房地产,房地产开发,住宅开发",
301077,星华新材,"基础化工,化学制品,其他化学制品",
600973,宝胜股份,"线缆部件及其他,电力设备,电网设备",
920101,志高机械,"机械设备,工程机械,工程机械整机",
600675,中华企业,"房地产,房地产开发,住宅开发",
601519,大智慧,"计算机,垂直应用软件,软件开发",
601528,瑞丰银行,"银行,银行Ⅱ,农商行Ⅲ",
300231,银信科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
605228,神通科技,"车身附件及饰件,汽车,汽车零部件",
300223,北京君正,"半导体,电子,数字芯片设计",
300688,创业黑马,"社会服务,教育,培训教育",
600626,申达股份,"车身附件及饰件,汽车,汽车零部件",
2537,海联金汇,"车身附件及饰件,汽车,汽车零部件",
301502,华阳智能,"电机Ⅲ,电机Ⅱ,电力设备",
688699,明微电子,"半导体,模拟芯片设计,电子",
603706,东方环宇,"燃气Ⅲ,燃气Ⅱ,公用事业",
1391,国货航,"跨境物流,交通运输,物流",
688633,星球石墨,"机械设备,专用设备,能源及重型设备",
1205,盛航股份,"航运港口,航运,交通运输",
2893,京能热力,"公用事业,热力服务,电力",
2973,侨银股份,"环保,环境治理,固废治理",
603068,博通集成,"半导体,模拟芯片设计,电子",
603568,伟明环保,"环保,环境治理,固废治理",
688295,中复神鹰,"基础化工,化学纤维,其他化学纤维",
601236,红塔证券,"证券Ⅲ,证券Ⅱ,非银金融",
603616,韩建河山,"水泥,建筑材料,水泥制品",
301678,新恒汇,"半导体材料,半导体,电子",
603032,德新科技,"电池,锂电专用设备,电力设备",
3015,日久光电,"光学元件,电子,光学光电子",
600415,小商品城,"商贸零售,一般零售,商业物业经营",
300052,ST中青宝,"传媒,游戏Ⅲ,游戏Ⅱ",
2683,广东宏大,"民爆制品,基础化工,化学制品",
688279,峰岹科技,"半导体,电子,数字芯片设计",
603416,信捷电气,"机械设备,自动化设备,机器人",
1239,永达股份,"机械设备,工程机械器件,工程机械",
2045,国光电器,"品牌消费电子,电子,消费电子",
300075,数字政通,"计算机,垂直应用软件,软件开发",
300044,ST赛为,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300011,鼎汉技术,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
1238,浙江正特,"文娱用品,娱乐用品,轻工制造",
822,山东海化,"基础化工,化学原料,纯碱",
600830,香溢融通,"非银金融,多元金融,金融控股",
300508,维宏股份,"计算机,计算机设备,其他计算机设备",
2881,美格智能,"通信设备,通信,通信终端及配件",
301113,雅艺科技,"其他家居用品,轻工制造,家居用品",
688420,美腾科技,"机械设备,专用设备,能源及重型设备",
300493,润欣科技,"电子,其他电子Ⅲ,其他电子Ⅱ",
301042,安联锐视,"安防设备,计算机,计算机设备",
2310,东方新能,"公用事业,光伏发电,电力",
920035,精创电气,"机械设备,其他自动化设备,自动化设备",
300890,翔丰华,"电池,电力设备,电池化学品",
2388,新亚制程,"电子,其他电子Ⅲ,其他电子Ⅱ",
688805,健信超导,"医药生物,医疗设备,医疗器械",
1386,马可波罗,"轻工制造,瓷砖地板,家居用品",
301110,青木科技,"电商服务,互联网电商,商贸零售",
688218,江苏北人,"机械设备,自动化设备,机器人",
2314,南山控股,"房地产,房地产开发,住宅开发",
300305,裕兴股份,"基础化工,膜材料,塑料",
920033,康普化学,"基础化工,化学制品,其他化学制品",
2059,云南旅游,"社会服务,人工景区,旅游及景区",
600363,联创光电,"电子,消费电子,消费电子零部件及组装",
301308,江波龙,"半导体,电子,数字芯片设计",
688658,悦康药业,"化学制剂,化学制药,医药生物",
600533,栖霞建设,"房地产,房地产开发,住宅开发",
920402,硅烷科技,"基础化工,化学制品,其他化学制品",
300840,酷特智能,"非运动服装,服装家纺,纺织服饰",
2745,木林森,"电子,光学光电子,LED",
3006,百亚股份,"生活用纸,美容护理,个护用品",
601112,振石股份,"玻纤制造,玻璃玻纤,建筑材料",
300491,通合科技,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
688681,科汇股份,"电力设备,电网设备,电网自动化设备",
2130,沃尔核材,"电子,其他电子Ⅲ,其他电子Ⅱ",
600467,好当家,"农林牧渔,水产养殖,渔业",
600460,士兰微,"半导体,分立器件,电子",
605117,德业股份,"电力设备,光伏设备,逆变器",
301489,思泉新材,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
301056,森赫股份,"机械设备,楼宇设备,专用设备",
300260,新莱应材,"金属制品,通用设备,机械设备",
300687,赛意信息,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300400,劲拓股份,"机械设备,其他自动化设备,自动化设备",
600895,张江高科,"房地产,产业地产,房地产开发",
300541,先进数通,"IT服务Ⅲ,IT服务Ⅱ,计算机",
603607,京华激光,"包装印刷,轻工制造,综合包装",
601882,海天精工,"通用设备,机械设备,机床工具",
1326,联域股份,"家用电器,照明设备Ⅲ,照明设备Ⅱ",
688258,卓易信息,"IT服务Ⅲ,IT服务Ⅱ,计算机",
603209,兴通股份,"航运港口,航运,交通运输",
300338,ST开元,"社会服务,教育,培训教育",
920914,远航精密,"锂电池,电池,电力设备",
300993,玉马科技,"其他家居用品,轻工制造,家居用品",
2108,沧州明珠,"其他塑料制品,基础化工,塑料",
565,渝三峡Ａ,"基础化工,化学制品,涂料油墨",
600503,华丽家族,"房地产,房地产开发,住宅开发",
600515,海南机场,"机场,航空机场",
300454,深信服,"计算机,软件开发,横向通用软件",
300470,中密控股,"通用设备,其他通用设备,机械设备",
300790,宇瞳光学,"安防设备,计算机,计算机设备",
600259,中稀有色,"有色金属,小金属,稀土",
688575,亚辉龙,"医药生物,医疗器械,体外诊断",
688583,思看科技,"通用设备,仪器仪表,机械设备",
688581,安杰思,"医药生物,医疗器械,医疗耗材",
600773,西藏城投,"房地产,房地产开发,住宅开发",
2672,东江环保,"环保,环境治理,固废治理",
300703,创源股份,"文化用品,文娱用品,轻工制造",
685,中山公用,"环保,环境治理,水务及水治理",
301003,江苏博云,"基础化工,塑料,改性塑料",
3004,*ST声迅,"安防设备,计算机,计算机设备",
300896,爱美客,"医疗美容,美容护理,医美耗材",
300170,汉得信息,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300077,国民技术,"半导体,电子,数字芯片设计",
300227,光韵达,"机械设备,自动化设备,激光设备",
157,中联重科,"机械设备,工程机械,工程机械整机",
2217,合力泰,"电子,面板,光学光电子",
600169,ST太重,"机械设备,专用设备,能源及重型设备",
2698,博实股份,"机械设备,自动化设备,机器人",
300739,明阳电路,"元件,印制电路板,电子",
301314,科瑞思,"通信设备,通信,通信网络设备及器件",
600552,凯盛科技,"电子,面板,光学光电子",
